Text,Label,SubLabel
"માસ્ક ના ઉઘરાવેલા પૈસા છે સરકારના નથી ,,,",Hostile,Defamation 
"ઠક્કર સાહેબ તમે ખૂબ મહેનત કરીને આ બધી માહિતી આપી છે અને એ પણ જરૂરી પુરાવા સાથે આ વાત ઉપર સરકારને ધ્યાન આપવું જોઈએ ,,,",Hostile,Offensive 
"જેનો રાજા વેપારી એની પ્રજા ભિખારી ,,,",Hostile,Offensive 
"સર મને પૂરી માહિતી મળી ગઈ સે અને સરકાર ને કહ્યે કે હવે માપ માં રહો ,,,",Hostile,Defamation 
"સરસ માહિતી આપી મોદી મા હવે દમ નથી રહ્યો બધે લૂંટવા નું જ ચાલુ કરી દીધું છે ,,,",Hostile,Offensive 
"નકટી ની સરકાર છે દેશ ને ઉંધે રવાડે ચડાવી પેટ્રોલ ડીઝલ ના ભાવ વધાર્યા રાખે ,,,",Hostile,Defamation 
"જ્યાં સુધી ભારત ના લોકો જાતિ જ્ઞાતિ ધર્મ ના આધારે જન પ્રતિનિધિ ચૂંટતા રહેશે ત્યાં સુધી અંધેરી નગરી અને ગંડું રાજા જેવી પરિસ્થિતિ જોવા મળશે ,,,",Hostile,Offensive 
"ખુબ સરસ જાણકારી આપી ગુંજભાઈ તમે હવે આ હરામખોર ની સરકાર પેટ્રોલ ડીઝલ માં ઘટાડો કરે તો સારું છે ,,,",Hostile,Defamation 
"એક જ રસ્તો છ છ મહિને કોઈ ને કોઈ રાજ્ય મા ચૂંટણી હોય તો આ હલ્કી સરકાર ભાવ વધારે ,,,",Hostile,Offensive 
"જો આવાત સાચી જ હોય તો સરકારે આ વાત આખા દેશ મા જાહેર કરવી જોઇએ ,,,",Hostile,Offensive 
"તમારે મારી ચેનલ મા એક વિડિયો મૂકવાનો છે મદદ માટે જવાબ આપવા વિનંતી ,,,",Hostile,Defamation 
"પેટ્રોલ નો ગપગોળો તો સમજ ના પડી પણ રેલવે વગેરે વેચવા પાછળ નુ પણ ગપગોળો બોલી નાંખો પોપોટ ની જેમ ,,,",Hostile,Offensive 
"પગાર કરતા પેટ્રોલ વધી જાય ભાઈ અને ઉપરથી ઘરના ખર્ચ કેમ હલાવું બધું ,,,",Hostile,Offensive 
"સરકાર વધારાનો ટેક્સ બંધ કરવો જોઈએ ,,,",Hostile,Defamation 
"ભાઈ બધા સરકારી ચોર ભેગા થઈ ને પબ્લિક ની મારવા બેઠા છે આમ પબ્લિક નું કોઈ નથી વિચારતું ,,,",Hostile,Offensive 
"ભાજપ હટાવો ભાવ ઘટાડો ,,,",Hostile,Defamation 
"મંત્રીઓના ગાડીઓના કાફલા પસાર થતા અને ઈંધણ નો ધુમાડો થતાં જોઈએ ત્યારે દિલમાંથી હાય નીકળે છે ,,,",Hostile,Offensive 
"ખોટા ખર્ચા સરકાર દ્વારા બંધ કરવું સરકાર ભાવ વધારો ઓછો નહીં કરે ભક્તો ભોગવો અવારનવાર વીસ વરસ સુધી ગોદી મીડિયા પણ જવાબદાર છે ,,,",Hostile,Defamation 
"માસ્ક થોડુ નીચે થઇ જાય એમાં શું બગડી ગયું ,,,",Hostile,Offensive 
"આ પોલીસ વાળા ના પગાર નીકળતા નથી ને આવા બીઝનેસ હાયલા છે ,,,",Hostile,Offensive 
"ખોટી રીતે પોલીસ ને હેરાન ના કરે ,,,",Hostile,Defamation 
"લુંટ સરકાર ,,,",Hostile,Offensive 
"આ બેનની હાવ હાસી વાત કરીછે એ બને એમ કીધુને કે મે માસ નતુ પેરુ અટલે મારી પાસડ આવા તો પણ કેલાક ખોટા કામો એવા થાઈ છે તો અેને રોકોને કે એપસી બધાઈ સક્ષન ભરેછે અટલે અને કાઈ નય કેવાનુ આ સરકાર મોદીનીછે અને મોદી નાના માણસોને મારવા બેઠોછે ,,,",Hostile,Defamation 
"રુપીની ભીખારી ,,,",Hostile,Offensive 
"રેશમાપટેલ ખરેખર સાચાછે આ મોદી સરકાર નકામી છે ,,,",Hostile,Hate 
"સરકાર ખોટી છે આવા કાયદા નો હોય ,,,",Hostile,Offensive 
"મહાનગરપાલિકા ની કોર્પોરેશન સિટી ની હદ માં હેલ્મેટ પહેરવાનો કાયદો જ ના હોય પછી ઘન્ટાનો દંડ ,,,",Hostile,Defamation 
"સમજયે છે કે ટ્રાફિક રુલ સારા માટેજ છે પણ એ દંડ લઈને એનું લાઈસનસ બનાવી આપો ૨ દિવસ મા કરવું હોય તો બધુજ થાય શકે છે ,,,",Hostile,Offensive 
"હકીકત માં જો તમને ચિંતા જ હોય ને તો દંડ ના બદલા માં એક હેલ્મેટ આપી ને હેલ્મેટ ના પૈસા લઈ લો ને અને ભાઈ જો હું સુરત સીટી ની વાત કરું ને તો મોટા ભાગ ના રોડ પર ૪૦ થી વધુ સ્પીડ ની ગાડી ચાલે એમ નથી એમાં ક્યાં હેલ્મેટ ની જરૂર પડે જો તમારે કઈ સુધારવા જ હોય તો હાઇવે પર જઈને ઉભા રહો ત્યાં જરૂર છે પકડવાની ,,,",Hostile,Defamation 
"આને કહેવાય માનસીક બીમારી ,,,",Hostile,Hate
"જ્યાં સુધી મજા આવી ત્યાં સુધી કઈ નાઈ પછી પોલીસ બલેકમેલ ના થતા દુષ્કર્મ ની ફરીયાદ વાહ ભાઈ વાહ ,,,",Hostile,Fake 
"આવી લોન્ડિયું હોય જરા સારું ભરી જાય ત્યાં નાં દોડી જાય આવા પોલીસ વાળા પણ મહિલાનો લાભ લે ઘર કંકાશ નો લાભ ઉઠાવે ,,,",Hostile,Offensive 
"પોલીસ સ્ટેશન હોય કે કોર્ટ ન્યાય મળતો નથી પણ કુદરત બધો ન્યાય વ્યાજ સાથે કરે છે ,,,",Hostile,Offensive 
"ફરિયાદ કરવા ગયા તા કે લફરું કરવા ,,,",Hostile,Defamation 
"આ છોકરી ને પતિ હવા છતાં પણ બીજા પુરુષ જોડે સંબધ રાખે તો ગુનેગાર કોણ ,,,",Hostile,Offensive 
"તમે ન્યાય માટે પોલીસ સ્ટેશન પહોંચેલા તો ત્યાં લફડુ ક્યાં કર્યું એક હાથે તાળી ન પડે ,,,",Hostile,Defamation 
"જ્યાં સુધી બધું સારી રિતે ચાલ્યું હળ્યા મળ્યા અને મનફાવે તેમ કર્યું અને છેલ્લે પછી બળાત્કાર નો ગુનો નોંધાવે છે આતો કેવો ન્યાય ખાલી પોલીસ કર્મી ની એકલી નથી ,,,",Hostile,Offensive 
"આવી મહિલાઓ એવું ગોત્તી જ હોય કે એને અપનાવી લે એના ધની નિ નાં થાય એ બીજાની શુ થાય પોલીસ વાળો પણ લાલચુ કેહવાય મજા કરવા સબંધ બનાવ્યો હેલ્પ કરવાને બહાને હોટેલ માં કોઇ લઈ જાય એટલે મદદ ના બહાને ઉપયોગ કર્યો પણ ભગવાન બધું જોવે એના પતિ ને તો નાયાય મળી ગયો ,,,",Hostile,Hate 
"બેન તમને કોને કીધું તું કે ઉપયોગ કરવો ,,,",Hostile,Offensive 
"કહેવત સેને જયા મુર્ખા હોય ત્યાં ધુતારા ભુખે નો મરે ,,,",Hostile,Defamation 
"જ્યાં પ્રેમ હોય અને ભાંડો ફૂટૅ તો તેમની દુષ્કર્મની ફરિયાદ લખવામાં આવે છે આને બળાત્કાર કહે છે આ કેવો ન્યાય કહેવાય,,,",Hostile,Offensive 
"પતિ સાથે લગ્ન જીવન ચાલુ હતું તો પણ લાલચ માં આવી ગઈ તો પોલિસ વાંક નથી આવી મહિલાઓ તક શોધમાં જ હોય હોટલ લઈ ગઈ ત્યારે પણ આ મહિલાને ખબર ન પડે એ તો બોવ કહેવાય ,,,",Hostile,Defamation 
"પોલીસ ના આવા જે છે જે ખોટા કામો કરે છે એમને એવું લાગે છે કે કાયદા ના ડર બતાવી એ જંતા નું શોષણ કરી લે સે પણ પોલીસ ને બરાબર ખબર નથી કે જંતા નિ સેવા માટે પોલીસ છે પણ જો આવા નમૂના ખોટા કામ કરે ને તો એને સસ્પેંડ થતા કમિશન ર પણ નાઈ બચાવી સકે ખોટી રીતે કડ ક મા કડક કાર્યવાહી કરવાની થસે હવે બીજા અધિકારી પણ જો સે કે ખોટા કામ કરવાથી મોટી સજા થાય છે ,,,",Hostile,Hate
"પોલીસ એક શિષ્ટના મામલે પ્રશિક્ષિત સરકારી વિભાગ છે જેનો વહીવટ પ્રામાણિક ધોરણે કાયદાનો અમલ તટસ્થ ધોરણે કરવાનો દરેક સરકારી અમલદારની પ્રથમ ફરજ છે જે માટે લોકો ટેક્ષ ભરી ભરી મોંઘવારી ભર્યું જીવન જીવે છે એવા સ્થળે અનૈતિક સંબંધો અને ગેરવહીવટ સાથે કાયદાનો ભ્રષ્ટ પ્રયોગ પ્રકરણ લોકોની લાગણી દુભાવે છે શુ મહિલાની મેલી મનસા અને શું છીનાળી પોલીસ આચરણ ,,,",Hostile,Offensive 
"બીજા ગુનેગાર માટે તું તારી જેવા અપમાન વાચક શબ્દ વાપરો છો તો અહીં કેમ માનવાચક ,,,",Hostile,Defamation 
"આવા ખોટા કામો કરનાર અધિકારી કોન્સ્ટેબલ લો સામે તતકાળ ફરજ પરથી નિલંબિત કરો ને કડ ક કાર્યવાહી કરો,,,",Hostile,Offensive 
"પોલિશ ને વિનંતી કે હવે છોડતા નહિ એને ,,,",Hostile,Defamation 
"રાજકારણ માં તમારું કામ નથી ,,,",Hostile,Offensive 
"આમાં છોકરી નિર્દોષ કેવાય ,,,",Hostile,Hate 
"માં બાપ ખરેખર ભગવાન સમાન છે માણસ મંદિર માં ભગવાન ને ગોતવા નીકળે જો તમે ભગવાન ના દર્શન કરવા માગતા હોય તો તમારા માં બાપ ના પગે લાગી લેજો તમારો જન્મ સફળ બાકી જીસકી જૈશી સોશ ,,,",Hostile,Offensive 
"આવા નાલાયક પુત્રોને કડક સજા મળવી જોઈએ ,,,",Hostile,Defamation 
"માબાપ ભગવાન છે તારાથે નાબનેતૉ આસરમ મૉકેદે ,,,",Hostile,Offensive 
"આવો દિકરો એ દીકરો ના કેવાય દુશ્મન કેવાય આવા લોકોનુ તો પોલીસ એ એનકાઉન્ટર કરી દેવુ જોઇએ ,,,",Hostile,Defamation 
"શું આમ પબ્લિક ને સત્તાધીશો પાસેથી ઓળખકાર્ડ માંગવાનો હક નથી શું ખાખી વર્દી પહેરેલી હોય તે પૂરતું છે જો કોઈ આમ નાગરિક પોલીસ પાસે માંગે તો તેમના અહમ ને બહુ મોટું નુકશાન થાય છે અને નાગરિકો સાથે ખરાબ વર્તન કરવામાં આવે છે ચાલસે અને ચલાવી લઇસુ વાળા અભિગમ રાખસો તો આવા સત્તાધીશો મનફાવે તેમ વર્તસે આજની યુવા પેથી ચલાવતી નથી અને ક્યારેય ચલાવસે પણ નઇ ,,,",Hostile,Hate
"પોલીસ ખાતા એ પબ્લીક સાથે કેમ વર્તન કરવું તેની ટ્રેનિંગ લેવી ખૂબ જરૂરી છે આમ ઘેટાં બકરાં ચરાવતા હોય તેમ વર્તન કરે છે ,,,",Hostile,Fake 
"આવા કર્મચારીઓ ને તાલીમ આપે નિયમો નૂ પાલન કરે ઓળખ પત્રક બતાવવામાં શું વાંધો હતો નાની અેવી વાત માં આટલું બધું કરવાનું ઉપરી અધિકારીઓ વળી પાછા એને છાવરવામાં રોફ કરે ના ચાલે આવુ ,,,",Hostile,Offensive 
"પોલીસ એક સારું કામ કરે છે ,,,",Hostile,Defamation 
"ગાડી મુકવાનુ કઈ રીતે કહી શકે યાર આને ગાડી લાવતા જોર આયુ તુ ,,,",Hostile,Offensive 
"આ પોલિસ વાળા ને કાયદા નુ ભાન કરાવવા નિ જરૂર છે ,,,",Hostile,Offensive 
"એ ભાઈ મારી પાસે દંડ કરતા વધારે પૈસા ની માંગણી કરતા હતા મે એમની પાસે તેમના ની માંગણી કરી ત્યારે તે ઉશ્કેરાઈ ગયા હતા અને મારી પર તેમનો પાવર બતાવતા હતા તેમનું કામ ટ્રાફિક ના નિયમોનું પાલન કરાવાનું તદઉપરાંત ટ્રાફિક ને લગતી સમસ્યાઓ નો ઉકેલ લાવવાનો છે નઈકે નાગરિક ઉપર આટલી દાદાગીરી કરવાની પોલીસ આપડા માટે છે નઈકે આપડે એમના માટે જય હિન્દ ,,,",Hostile,Defamation 
"પોલિસ અધિકારીઓ અભણ હોય છે માટે નાગરિક અધિકાર નિયમ આવા અભણ લોકોને ના ખબર હોય ,,,",Hostile,Offensive 
"ક્યાં નિયમ મુજબ આ અધિકારી તેમનું ઓળખ કાર્ડ બતાવતા ગભરાય છે ,,,",Hostile,Offensive 
"પોલીસ ની દાદાગીરી છે ,,,",Hostile,Defamation 
"આવા જીગર વાળા ડાયવર સાથે આવુ વતૅન છે તો સામાન્ય ડાયવર ની સાથે કેવુ વતૅન હશે આ ,,,",Hostile,Offensive 
"આવું તો મહેસાણા માં છેલ્લા વર્ષ થી પોલીસ લુંટફાટ ચલાવી રહી છે ,,,",Hostile,Defamation 
"ખરેખર તો ગુજરાતમાં ત્રાસ છે ,,,",Hostile,Offensive 
"હપ્તા વાલા પોલીસ છે તારાપુર વાલા ,,,",Hostile,Defamation 
"ભાઈ જેના વહીવટદાર ભૃષટાચારી હોય તેયાં તમે ફરીયાદ કોને કરો ન્યાયાધીશો આવા વિડિઓ જોતા હોય તો સુઓમોટો કરી સરકાર અને પોલીસ સામે કેમ પગલાં લેતાં નથી,,,",Hostile,Offensive 
"ભિખારી પોલીસ,,,",Hostile,Offensive 
"પોલીસ વા‌ડા નિ ઈન્કમ જેક કરો ખબર પડી જશે,,,",Hostile,Defamation 
"અગર પોલીસ સાચી હોયતો વિડીયો કેમ નથી બનાવા દેતી,,,",Hostile,Offensive 
"લોકોને એક જાતની લુંટ ચલાવે છે પ્રજા ઉપર જુલમ થશે તોજ રાજ બદલાશે ,,,",Hostile,Offensive 
"ગૂહખાતાની મીઠી મહેરબાની છે કે શૂ ચારેકોર લૂટ ચલાવી રહેલ જે,,,",Hostile,Defamation 
"આમને પોલિસ ના કહેવાય આમને ભિખારી કેવાય ,,,",Hostile,Offensive 
"ન્યાય કરવા વાળા મરી ગયા છે ઇન્ડિયા દેશ ભડવાવો નો દેશ થઈ ગયો,,,",Hostile,Defamation 
"અે લુખ્ખા તારી ઔકાત નથી ગાડી લાવવાનિ અને બિજા ગાડીઓની પથારી ઠોકેસે લુખ્ખા,,,",Hostile,Offensive 
"આખા ગુજરાતમાં કુતરા ઓ આવી રીતે હેરાન કરે છે,,,",Hostile,Defamation 
"પોલીસ મોંઘવારી પાછળ દોડે છે અને મોંઘવારી લોકો પાછળ ,,,",Hostile,Offensive 
"મોદીના માણસો હશેને તો કોઈ બાપ નથી પકડ છે વાહ રે વાહ મોદી સરકાર ધન્ય છે ,,,",Hostile,Offensive 
"પહેલા મોઘવારી વધે ત્યારે ભાજપ વાળા પાણી મા પુરીઓ તળતા હતા ,,,",Hostile,Defamation 
"આ બધા એ સરધસ ની પરવાનગી મેળવવા ક્યાંય ઞયા નથી કયા કાયદા પાળવામાં આવે પછી બરાબર છે ,,,",Hostile,Offensive 
"મોંઘવારી પોલીસ ને પણ રડાવતી હશે પરંતુ પોલીસ પોતાની ફરજ રૂપે સરકાર નાં આદેશ માનવા મજબૂર હોય છે પોલીસ નાં જ દોઢ વર્ષ ઉપરાંતના મોંઘવારી ભથ્થા ના નાણાં સરકાર દબાવી ને બેઠી છે ,,,",Hostile,Offensive 
"સતયુગ ત્રેતાયુગ માં જે રાક્ષસો હતા તે પોલીસ રૂપે પાછા આવ્યા છે ,,,",Hostile,Defamation 
"તારૂ ગાડું પોલીસ પર ચાલતું લાગે છે,,,",Hostile,Hate
"સુરત માર્કેટ મા ઉઠામણું કરનાર લોકો ના કોઈ વાળ પણ વાકો નથી કરી શકતા કેમ કે ઉઠમણું કરનાર લોકો ઉપર સુધી પૈસા ખવડાવીને કેસ પણ નથી નોંધ વા દેતા ફરિયાદી ચપ્પલ ઘસી ઘસીને પાગલ થઈ,,,",Hostile,Offensive 
"ખરેખર માં ધોરણ થી કાયદાઓનું અને અધિકારનું પણ શિક્ષણ આપવું જોઇએ ,,,",Hostile,Defamation 
"આવતી ચૂંટણી માં મત વિચારી ને આપજો મેહુલભાઈ જેવા એડવોકેટ ની જો કનડગત થતી હોય તો સામાન્ય જનતા ની વ્યથા કોણ સંભાળશે નામદાર કોર્ટ સુઓમોટો લે અને જે પણ જાડી ચામડી ના બેઠેલાં છે તેમને સખત સજા કરે ,,,",Hostile,Offensive 
"વાહ મેહુલ ભાઈ વાહ આના પરથી ખ્યાલ આવે છે કે કરપ્ટ લોકો તમારા થી કેટલા ત્રાહિમામ થઈ ગ્યાં છે ,,,",Hostile,Defamation 
"આવા બધા મરચા કેવી રીતે લાગી ગયા મેડમ ને ,,,",Hostile,Offensive 
"મેડમ ને કઈ દો કે થાય તે કરી લે મરવાની વાત નો કરે ,,,",Hostile,Hate 
"મેહુલ ભાઈ મારા તરફ થી તમને ફૂલ સ્પોટ છે હવે જાગૃત નાકરીક થય ગયા છીએ બધા ધમકી મારવા વારા મારીયા કરે વિરોધ એનો જ થાય જે માર્કેટ મા હાલી ગયા હોય મેહુલ ભાઈ આપ આગળ વધો ,,,",Hostile,Offensive 
"મેહુલ ભાઈ આપડે ખોટું તો નય થવા દેવાનું ,,,",Hostile,Defamation 
"બોરીચાય ટોલનાકા નવસારી ખાતે પોલીસે ટ્રકનો સાઈડ ગ્લાસ તોડી નાખતા સરદાર ટ્રકચાલકે તલવાર લઈ પોલીસને ગાળો ભાંડી ,,,",Hostile,Offensive 
"વાહ સરદાર જી માન ગયે ગુરુ એકદમ સહી કીયા ,,,",Hostile,Defamation 
"वाह સરદાર वाह असली સરદાર भाई भाई औरंगजेब જેવા સામે ના ઝૂકી જે કોમ એ લોડા પોલીસ વારા તારા જેવા ટકા ના મામૂલી કીડા સામે થોડી જુકે આ સરદાર ની કોમ જય વાહે ગુરુ જય નાનક સાહેબ ,,,",Hostile,Hate
"દુનિયા માં હલકા માં હલકી પોલીસ હોય તો ગર્વ કરો એ આપડી ગુજરાત પોલીસ છે ,,,",Hostile,Fake 
"બહાદુર સરદાર સાથેજ સાઈડ મિરર વગર હાઈવે પર ગાડી ચલાવવી કેટલું મુશ્કેલ પડે આવા નપાવટ પોલીસ ને ઘરે બેસાડી દેવા જોઈએ શુ સોગન્દ ખાઈ ને વર્દી પહેરેલી વિડીઓ ઉતારનાર ને વાઇરલ કરનાર પણ ભડ ના દિકરા બન્ને ને અભિનંદન ,,,",Hostile,Offensive 
"ભીખારી નહિ લુખ્ખાઓ છે જે ગરીબો ને જ ટાર્ગેટ કરે છે અમીરો સામે તો પુછડી હલાવતા એમના તળિયા ચાટે અને હરામ ની કમાઈ એના છોકરાઓ ને ખવડાવે છે એમના કરતા ભીખારી સારા કેવાય જે માંગે તો છે પણ આ લુખ્ખા તત્વો છીનવે છે સરદારજી ની હિંમત ને સલામ કરવી પડે ,,,",Hostile,Defamation 
"સરદાર છે ભાઈ સરદાર જ્યાં અન્યાય હોય ત્યાં સરદાર હંમેશા આગળ જ રહ્યા છે ઇતિહાસ ઉઠાવીને જોઈ લો ,,,",Hostile,Offensive 
"પોલીસ જ્યારે પબ્લિકનાં વાહનનાં ગ્લાસ તોડે ત્યારે કોઈ કાયદો લાગુ પડતો નથી અને કોઈ કાર્યવાહી નથી થતી પરંતુ જ્યારે પબ્લિક સરકારી વાહનોના કાચ તોડે ત્યારે કેમ કાયદો લાગુ પડે છે કાયદો ફક્ત સરકારી વાહનો માટે જ લાગુ પડે છે ,,,",Hostile,Offensive 
"વાહ સરદાર પોલીસ ની ગાડ માં ઘાલી દે તલવાર માદર ઠોકો ને ખબર પઙે્્્્્ ,,,",Hostile,Defamation 
"સરદારજી ને જો ગુસ્સો આવ્યો તો ખલાસ તાસીર જ ફેરવી નાખે સામા ની આ પોલીસ પણ મચ્છર બની જાય ત્યારે ,,,",Hostile,Offensive 
"ભાઈ સરદારજી છે અઘરું કામ કરી શકે કાપી પણ નાખે શું ગેરંટી આઘા રેજો ,,,",Hostile,Offensive 
"મેહુલભાઈ તમે આ સરસ કામ કર્યું છે આવી રીતે કામ કરતા રહેજો જય જવાન જય કિસાન જય શ્રી દ્વારકાધીશ ,,,",Hostile,Defamation 
"મેહુલ ભાઇ તમારિ જેવા નેતા ની જરૂર છે આ અભન દેશ ને ,,,",Hostile,Offensive 
"આ માધરચોદ ને કરો બંધારણ એના બાપે નથી બનાયો ,,,",Hostile,Defamation 
"સ્કૂલ નો સાચવી રાખવો પડેશ હવે તો નવો નિયમ આવ્યો ગુજરાત મા ,,,",Hostile,Offensive 
"૧૯૮૦ પહેલા પોલીસ નો ડ્રેસ ચડ્ડો જ હતો જૂની પિકચર બતાવો એમને ,,,",Hostile,Defamation 
"આપણા નોકર કહેવાય ખોટી દાદાગીરી નૈ ચલાવી લેવાય ભાઈ તમે એક જાગ્રુત નાગરિક છો ,,,",Hostile,Offensive 
"હમણાં નેતાઓ નો છોકરો ચડ્ડી પહેરી ને આવ્યો હોય તો ઠોલિયાઓ નેતાઓ ની ચડ્ડી જે વસ્તુ ને ઢાંકવા માટે હોય તેમાં જ ઘુસી જાય ,,,",Hostile,Offensive 
"તમારી વાત સાચી છે ભાઈ પણ કોઈ ફાયદો નથી બધા એક જ છે આવુ ને આવુ રહ્યુ તો હથિયાર ઉઠાવા પડશે ,,,",Hostile,Defamation 
"આ લોકો રાક્ષસ છે આમને જેલમાં પુરાવી દો ,,,",Hostile,Offensive 
"આવા દીકરા ‌કરતા ના હોય ‌તે સારું ‌ આની જોડે તો છે કાદેસર કાર્યવાહી ‌થાવી હોય ‌ ,,,",Hostile,Offensive 
"ખજૂર ભાઈ આ દાદાને જો મેં તો મને મસ્તારામ બાપુ યાદ આવે છે અને ભાઈ આ રાક્ષસ ઉપર કાયદેસરની કાર્યવાહી કરો ,,,",Hostile,Defamation 
"ભાઈ આ લોકોને જેલ થવી જોઇએ આવા લોકોને જયારે તેમના દિકરા મારશે ત્યારે ખબર પડશે ,,,",Hostile,Offensive 
"આ લોકોને જેલમાં પુરાવો કાજુર ભાઈ આમેય તમારા સપોર્ટ માં છીએ ,,,",Hostile,Defamation 
"પેલા બે નરાધમો ને સજા થવા જોઈએ ,,,",Hostile,Offensive 
"તે પણ ગઢો નય થાય તેનો પણ આ વારો સે,,,",Hostile,Defamation 
"નીતીન ભાઇ આવા હરામી ને સજા કરો,,,",Hostile,Offensive 
"ખજુરભાઈ મને એક ફોન કરો હું માણસો લયને તયા આવુ અને આ નરાધમ ને સબક સીખવાડુ મારો તો મગજ હલી ગયો ખજુરભાઈ,,,",Hostile,Offensive 
"આ ભોસડીવ ના હાથ પગ ભાંગી નાખવા જોઈ ,,,",Hostile,Defamation 
"વર્ષ ની ઉમરની વ્યક્તિ પર હાથ ઉપાડ તા જીવ કેમ ચાલ્યો હસે ,,,",Hostile,Offensive 
"ગુજરાત ના દરેક નાગરિક ને પોતાની આજુ બાજુ આવું કોઈ ઉંમરલાયક માણસોને કોઈ હેરાન કરતુ હોય તો નજીકના પોલીસ સ્ટેશનમાં જાણ કરો જય હિન્દ ,,,",Hostile,Offensive 
"આનૂ નામ સાવજ કેહવાય સાહેબ આ કલાકાર નહીં ભગવાન પૂ રૂપ છે ભાઈ ,,,",Hostile,Defamation 
"આવા‌ નરાધમ ને તો ફાંસીની સજા આપવી જોઈએ ,,,",Hostile,Hate
"% ભાઈ વાત સાચી છે જય દ્વારકાધીશ જય મોગલ ધીરજ ભા ગઢવી ભચાઉ થી ,,,",Hostile,Offensive 
"ખજુર ભાઈ તમે સારુ કામ કરુસે મને બવજ ગમુસે એવા હરામીને સજા મલવી જોય ખજુર ભાઈ ફુલ સપોટ ,,,",Hostile,Defamation 
"જેલ ભેગા કરી નાખો ને રીમાઇન્ડ માં લ્યો હારાવ ને ,,,",Hostile,Offensive 
"આવા લોકો ને પોલીસ ને સોપી દેવા જોઈએ ,,,",Hostile,Defamation 
"જેલ ભેગા કરો એટલે ખબર પડે ,,,",Hostile,Offensive 
"ખજુરભાઈ મારે તમારી જોડે કામ કરવું છે મારે પૈસા નથી જોતા ભાઈ ,,,",Hostile,Hate 
"ખુજર ભાઈ તમારી સાથે છે કોઇપણ કામ માટે હમે તમારી સાથે છે જય મોરલીધર ,,,",Hostile,Offensive 
"એમની સેવા કરવાને બદલે માર ના મારવો જોઈએ આભડવાવો રાક્ષસો કહેવાય ,,,",Hostile,Defamation 
"તમારો ખુબ ખુબ દીલથી આભાર ગરીબ લોકો ની મદદ કરવા માટ ખજુર ભાઈભગવા ને ગરીબો ની મદદ કરવા અમુક લોકો મોકલ તા જ હોય છે ,,,",Hostile,Offensive 
"પેન્શન શિવાય ના વૃદ્ધો ની હાલત અલમોસ્ટ આજ કા તો શારીરિક કા તો માનસિક કા તો સામાજિક ,,,",Hostile,Defamation 
"દાદા ને બાપસ મંદિર લઇ જાઓ મંદિર માં સારી સેવા થશે ,,,",Hostile,Hate
"અંધ ભક્તો યાદ રાખજો એક દિવસ આવીજ રીતે તમારો વારો આવશે ને ઉપાડી લે જરા પણ આ લોકો નથી સાંભળતા અંધ ભક્તો ના કારણે આખો દેશ ગુલામી તરફ ધકેલાઈ રહ્યો છે ,,,",Hostile,Fake 
"તુ થોલીયો છે થોલીયા જેવો રહીશ એ ભાઈ સારુ કામ કરેછે દેશ પહેલા તારા જેવા ચમચા ના કારણે ગુલામ હતો તારા જેવા ચાટતા હતા ,,,",Hostile,Offensive 
"વકીલ સાહેબ તમરો નંબર આપો જેથી અમને આવજ ઉડવા હિમત આવે,,,",Hostile,Defamation 
"તમે એડવોકેટ સાહેબ શ્રી છો હવે તમારી જોડે પુરાવા છે આવા ભ્રષ્ટ અધિકારી સામે હાઇકોર્ટમાં ફરિયાદ કરો જેથી કરીને એને ખબર પડે કેસ નાગરિકને હેરાન કરવું કેટલું ભારે પડે છે ,,,",Hostile,Offensive 
"પોલીસ જ ગુંડા ગિરિ કરે છે ,,,",Hostile,Offensive 
"પોલીસ વાળાના પેટ ભરાતા નથી અેટલે હપતા લેસે ગરીબોને હેરાનપરેશાન મત કરો ક્યારેક કોઈ ગરીબ પરિવારોને નેહાકો લાગયોતો કયાં નૌનહી રેવાદે ઉપરવાળો થોડી શરમ કરો નીચના શું હાલી નીકળ્યા છો ,,,",Hostile,Defamation 
"આમ પબ્લિક હેરાન થાય જાય હું મોદી ભક્ત પણ આવા પોલીસ કે લોકલ લીડર ના લીધે આપણે સારા ખોવા પડે તે માટે આવનારા તાલુકા એન્ડ જિલ્લા પંચાયત માં એમને પાથ ભણાવ્યે એમને ઘરે બેસાડીયે ,,,",Hostile,Offensive 
"પોલિસ ને ટાર્ગેટ કરો છો ઔકાત હોય તો મોટા અધિકારી ને ટાર્ગેટ કરીને બતાવો ને ,,,",Hostile,Offensive 
"જુના નો ભણેલા હવાલ દરો ને સૂટકારો ને ભણેલા ની ભરતી કરો આવા પોલીસ આધિકારીયો નો હાલે ટાર્ગેટ પૂરો કરવા જેમ આવે તેમ ગાડી ઉપાડે એ નો હાલે ,,,",Hostile,Defamation 
"સાહેબ ને સીધી ફરિયાદ આપો આવા ગેરવાજબી રીતે વર્તન ના કરી શકે ,,,",Hostile,Offensive 
"વિચારો કે કાયદાના જાણકાર માણસ સાથે આવું વર્તન થાય તો સામાન્ય માણસ સાથે આ લોકો સુ સુ કરતા હશે રોજે રોજ ક્યાંક ને ક્યાંક પોલીસ ના ગુંડારાજ ના ચિત્રો સામે આવતા જ રહે છે લાગે છે આ લોકો ના મોટા પપ્પાએ છૂટ આપેલી હશે ,,,",Hostile,Defamation 
"એડવોકેટ જોડે એવું થાય તો સામાન્ય પબ્લિક ની સુ હાલત થતી હશે ,,,",Hostile,Offensive 
